,id,name,status,formed_in,genre,theme,active,ended_in,country
7095,22554,Insanity Reigns Supreme,Active,1989.0,Doom/Death Metal,Darkness,1989-2022,2022,Belgium
7096,22556,Insanus,Split-up,2007.0,Death/Thrash Metal,Life,2007-2010,2010,Portugal
7097,22560,Inseminator,Split-up,2002.0,Death/Thrash Metal,Blasphemy,2002-2009,2009,Poland
7098,22562,Insepulchral,Active,1999.0,Black/Death Metal,Satanism,1999-2022,2022,Mexico
7099,22563,Inside,Active,2005.0,Thrash/Death Metal,Politics,2005-2022,2022,Colombia
7100,22565,Inside,Split-up,1997.0,Thrash/Death Metal,Horror,1997-2005,2005,Spain
7101,22566,Inside Conflict,Split-up,1998.0,Death Metal/Grindcore,Violence,1998-2005,2005,France
7102,22572,Insignium,Active,1996.0,Black/Death Metal,Death,1996-2022,2022,Germany
7103,22575,Insone,Active,2000.0,Death/Thrash Metal,Christianity,2000-2022,2022,Brazil
7104,22579,Instil,Split-up,2001.0,Melodic Death Metal| Metalcore,Social,2001-2007,2007,Netherlands
7105,22584,Insultus Dei,Active,2006.0,Black/Death Metal,StN,2006-2022,2022,France
7106,22587,Integral Rigor,Active,2009.0,Death/Thrash Metal,Apocalypse,2009-2022,2022,Iran
7107,22590,Inter Alia,Split-up,2001.0,Epic| Melodic Death Metal,Journeys,2001-2005,2005,Australia
7108,22593,Interdiction,Active,1996.0,Thrash/Death Metal,Screwed up surgery,1996-2022,2022,Germany
7109,22594,Interface,Active,2012.0,Grindcore/Death Metal,Hatred,2012-2022,2022,United Kingdom
7110,22595,Interfectum,Split-up,2009.0,Black/Death Metal,Occult,2009-2014,2014,Spain
7111,22598,Interiora,Active,2009.0,Death Metal/Grindcore,Gore,2009-2022,2022,Italy
7112,22599,Interment,Split-up,1992.0,Death/Doom Metal,Evil,1992-1996,1996,Russia
7113,22601,Internal Decadence,Active,2010.0,Black/Death Metal,Isolation,2010-2022,2022,Greece
7114,22605,Internal Evisceration,Active,2002.0,Death Metal/Grindcore,Blood,2002-2022,2022,United States
7115,22608,Internal Nightmare,Active,2007.0,Death/Thrash Metal,Drug abuse (early),2007-2022,2022,Australia
7116,22613,Interregnum,Active,2006.0,Viking/Death Metal,Vikings,2006-2022,2022,Austria
7117,22616,Interzone,Split-up,1988.0,Thrash/Death Metal,lyrics inspired by the Burroughs' books,1988-1990,1990,Italy
7118,22617,Intestinal Fortitude,Split-up,2005.0,Death Metal/Grindcore,Professional Wrestling,2005-2007,2007,United States
7119,22618,Intestinal Infection,Active,2007.0,Death Metal/Grindcore,Gore,2007-2022,2022,Venezuela
7120,22621,Intestinal Pandemic,Active,2011.0,Death Metal/Grindcore,Sickness,2011-2022,2022,Mexico
7121,22630,Into Oblivion,Active,2007.0,Death/Black Metal,Battle,2007-2022,2022,Canada
7122,22632,Into the Cave,Active,2012.0,Black/Death Metal,Lust,2012-2022,2022,Brazil
7123,22633,Into the Gore,Split-up,1998.0,Death Metal/Grindcore,Death,1998-2005,2005,Greece
7124,22638,Intoxicated Blood,Active,2002.0,Death Metal/Grindcore,Horror,2002-2022,2022,Chile
7125,22640,Intoxxxicated,Split-up,1997.0,Death/Thrash Metal,Death,1997-2002,2002,United States
7126,22641,Intra Spelaeum,Active,2010.0,Death/Doom Metal,Nature,2010-2022,2022,Russia
7127,22646,Invasion,Active,1989.0,Thrash/Death Metal,War,1989-2022,2022,United States
7128,22660,Inward,Split-up,2007.0,Thrash/Death Metal,Personal Thoughts,2007-2012,2012,Slovakia
7129,22662,Inzest,Active,2003.0,Death Metal/Metalcore,Death,2003-2022,2022,Austria
7130,22663,Ionosphere,Active,2011.0,Black/Death Metal,Science Fiction,2011-2022,2022,Hungary
7131,22664,Iponah,Active,2005.0,Black/Death Metal,Anti-Christian,2005-2022,2022,Finland
7132,22668,Irem,Active,2003.0,Black/Death Metal,Hate,2003-2022,2022,Germany
7133,22671,Irkallian Oracle,Active,2012.0,Black/Death Metal,Eschatology,2012-2022,2022,Sweden
7134,22672,Iron Force,Split-up,2006.0,Death/Thrash Metal,Death,2006-2015,2015,Mexico
7135,22673,Iron Grave,Active,2012.0,Doom/Death Metal,Fantasy,2012-2022,2022,United Kingdom
7136,22675,Irongoat,Active,2011.0,Death/Thrash Metal,Alcohol,2011-2022,2022,Bolivia
7137,22677,Irreverence,Active,1995.0,Thrash/Death Metal,Social,1995-2022,2022,Italy
7138,22678,Irreverence,Split-up,2002.0,Black/Death Metal,Death,2002-2011,2011,Spain
7139,22687,Isthar,Active,1996.0,Black/Death Metal,Darkness,1996-2022,2022,International
7140,22688,Istrulity,Active,2011.0,Death/Thrash Metal,Mental Disorder,2011-2022,2022,Serbia
7141,22689,Itself,Active,2005.0,Death/Thrash Metal,Psychological diseases,2005-2022,2022,Brazil
7142,22691,Ivebeenshot,Active,2004.0,Death Metal/Grindcore,Abstract,2004-2022,2022,United States
7143,22692,Ixpapalotl,Active,2008.0,Death Metal/Grindcore,Social,2008-2022,2022,Greece
7144,22693,Ixtlan,Active,2007.0,Progressive/Death Metal,Toltec Spiritual Themes,2007-2022,2022,Mexico
7145,22695,Izund,Active,2009.0,Black/Death Metal,Gore,2009-2022,2022,Egypt
7146,22698,Jahiliyyah,Split-up,2009.0,Black/Death Metal,Eschatology,2009-2013,2013,Bangladesh
7147,22704,Jeffrey Dahmer,Active,2001.0,Grindcore/Death Metal,Murder,2001-2022,2022,Cuba
7148,22707,Jengloth,Active,2013.0,Death Metal/Grindcore,Humour,2013-2022,2022,Indonesia
7149,22709,Jesusatan,Active,1998.0,Death Metal/Grindcore,Death,1998-2022,2022,Croatia
7150,22712,Jig-Ai,Active,2005.0,Death Metal/Goregrind,Guro/Hentai,2005-2022,2022,Czech Republic
7151,22714,Jigsore,On hold,1995.0,Death Metal/Grindcore,Gore,1995-2007,2007,Spain
7152,22716,Jihad,Active,1999.0,Death Metal/Grindcore,Religions,1999-2022,2022,Indonesia
7153,22743,Kadathorn,Active,1996.0,Black/Death Metal,Satanism,1996-2006,2006,Germany
7154,22749,Kako Daimon,Active,2006.0,Black/Death Metal,Satanism,2006-2022,2022,Sweden
7155,22755,Kalmantach,Active,2008.0,Death/Thrash Metal,Death,2008-2022,2022,Finland
7156,22758,Kampfbund,Active,2006.0,Death/Thrash Metal,Heritage,2006-2022,2022,France
7157,22760,Kaos Engine,Active,2001.0,Thrash/Death Metal,Reality,2001-2022,2022,Italy
7158,22761,Kaos Rising,Active,1999.0,Groove/Death Metal,Hate,1999-2022,2022,United States
7159,22765,Karelian Warcry,Active,2002.0,Black/Death Metal,War,2002-2022,2022,Finland
7160,22766,Karkadam,Active,1996.0,Death/Black Metal,Mythology,1996-2022,2022,Uruguay
7161,22771,Karnage,Split-up,1991.0,Thrash/Death Metal,Death,1991-1993,1993,New Zealand
7162,22772,Karnak,Active,1999.0,Thrash/Death Metal,Blood,1999-2022,2022,Chile
7163,22777,Karnnage,Active,2014.0,Death/Thrash Metal,Evil,2014-2022,2022,Brazil
7164,22779,Karras,Active,2004.0,Thrash/Death Metal,War,2004-2022,2022,Germany
7165,22781,Karseron,Active,1992.0,Death/Black Metal,Life,1992-2022,2022,Portugal
7166,22782,Kasatura,Active,2004.0,Thrash/Death Metal,War,2004-2022,2022,Turkey
7167,22783,Kashgar,Active,2014.0,Black/Death Metal,Folklore,2014-2022,2022,Kyrgyzstan
7168,22784,Katachthon,Active,2013.0,Black/Death Metal,War,2013-2022,2022,Greece
7169,22786,Katafalk,Split-up,1995.0,Death/Thrash Metal,Hate,1995-2010,2010,Netherlands
7170,22787,Katalepsy,Active,2000.0,Death Metal/Grindcore,Political,2000-2022,2022,Bolivia
7171,22788,Katalepsya,Active,2007.0,Thrash/Death Metal,Rebellion,2007-2022,2022,Spain
7172,22790,Katechon,Active,2011.0,Black/Death Metal,Occultism,2011-2022,2022,Norway
7173,22791,Katedra Patologii,Active,2001.0,Death Metal/Grindcore,Death,2001-2022,2022,Poland
7174,22794,Katingation,Active,2013.0,Death Metal/Grindcore,Death,2013-2022,2022,Angola
7175,22796,Kause 4 Konflikt,Active,2010.0,Death Metal/Metalcore,War,2010-2022,2022,France
7176,22799,Kav,Active,2015.0,Black/Death Metal,Darkness,2015-2022,2022,United States
7177,22800,Kazupathory,Active,2012.0,Groove/Death Metal,Life,2012-2022,2022,Canada
7178,22801,Kcavemen,Active,2006.0,Death Metal/Grindcore,Nonsense,2006-2022,2022,Australia
7179,22802,Keen of the Crow,Split-up,2005.0,Doom/Death Metal,Conan the Barbarian,2005-2008,2008,United States
7180,22804,Keepers of Death,Active,2009.0,Death/Thrash Metal,Warhammer 40k,2009-2022,2022,Russia
7181,22805,Keitzer,Active,1999.0,Death Metal/Grindcore,World Downfall,1999-2022,2022,Germany
7182,22807,Keltic Jihad,Active,2006.0,Thrash/Death Metal,Politics,2006-2022,2022,United Kingdom
7183,22814,Keter,Active,2004.0,Death/Thrash Metal,Darkness,2004-2022,2022,Brazil
7184,22817,Kevorkian,Active,1997.0,Death/Groove Metal,Religion,1997-2022,2022,United States
7185,22818,Keys to Eternity,Active,1996.0,Thrash/Death Metal,Fantastic,1996-2022,2022,Spain
7186,22820,Khaos Azylum,Split-up,2003.0,Black/Death Metal,Chaos,2003-2008,2008,Canada
7187,22824,Khasarath,Active,1990.0,Black/Death Metal,Death,1990-2022,2022,Indonesia
7188,22825,Khatano,Active,2012.0,Death Metal/Hardcore,Politics,2012-2022,2022,Czech Republic
7189,22827,Khazad Dûm,Active,2014.0,Black/Death Metal,Negativity,2014-2022,2022,Brazil
7190,22828,Kherow,Active,2000.0,Death/Black Metal,War,2000-2022,2022,Malaysia
7191,22831,Khimaat,Active,2010.0,Death/Black Metal,Possession,2010-2022,2022,United States
7192,22835,Khthoniik Cerviiks,Active,2013.0,Death/Black Metal,Apocalypse,2013-2022,2022,Germany
7193,22836,Khumeia,Active,2007.0,Thrash/Death Metal,Life,2007-2022,2022,Argentina
7194,22841,Kill,Active,1998.0,Black/Death Metal,Satanism,1998-2022,2022,Sweden
7195,22844,Kill Slice Corpse,Active,2009.0,Death Metal/Grindcore,Porn,2009-2022,2022,Thailand
7196,22848,Killaman,Split-up,2002.0,Death/Thrash Metal,Nihilism,2002-2004,2004,Sweden
7197,22849,Killer Instinct,Active,2002.0,Death Metal/Grindcore,Equality,2002-2022,2022,Indonesia
7198,22850,Killer Refrigerator,Active,2013.0,Death/Thrash Metal,Household appliances,2013-2022,2022,United States
7199,22855,Killgore,Split-up,2012.0,Death/Doom Metal,Death,2012-2013,2013,United States
7200,22857,Killing for Christ,Active,2013.0,Thrash/Death Metal,Parody of Christianity,2013-2022,2022,United States
7201,22865,Kimera,Active,2003.0,Power/Death Metal,Human Suffering,2003-2022,2022,Mexico
7202,22868,Kind mit Puppenkopf,Active,2004.0,Doom/Death Metal,Death,2004-2022,2022,Mexico
7203,22869,King,Active,2005.0,Death/Black Metal,Satan,2005-2022,2022,Colombia
7204,22870,King Fear,Active,2011.0,Black/Death Metal,Death,2011-2022,2022,Germany
7205,22874,Kingdom of Decay,Active,2009.0,Doom/Death Metal,The end of days,2009-2022,2022,Australia
7206,22880,Klomp,Active,2006.0,Death Metal/Ambient,Farmers,2006-2022,2022,Netherlands
7207,22885,Knightrider,Active,2002.0,Thrash/Death Metal,War,2003-2022,2022,Brazil
7208,22889,Kobayashi Maru,On hold,2010.0,Groove/Death Metal,Violence,2010-2022,2022,United Kingdom
7209,22894,Koldborn,Active,1997.0,Death/Thrash Metal,Anti-Christian,1997-2022,2022,Denmark
7210,22902,Kordero,Active,2008.0,Death/Thrash Metal,Death,2008-2022,2022,Philippines
7211,22906,Korpius,Split-up,2003.0,Death/Black Metal,Life,2003-2013,2013,Canada
7212,22907,Korpus Inc.,Active,2001.0,Thrash/Death Metal,Necrophilia,2001-2022,2022,Venezuela
7213,22908,Korr,Active,1997.0,Black/Death Metal,Depression,1997-2022,2022,United States
7214,22913,Kosmokrator,Active,2013.0,Black/Death Metal,Occultism,2013-2022,2022,Belgium
7215,22915,Koura,Active,2004.0,Death/Thrash Metal,Darkness,2004-2022,2022,Finland
7216,22916,Krack,Active,2010.0,Deathcore/Death Metal,Socials,2010-2022,2022,Indonesia
7217,22923,Kraner,Active,2004.0,Death/Thrash Metal,Politic,2004-2022,2022,El Salvador
7218,22924,Kranial Damage,Active,2005.0,Death/Thrash Metal,Death,2005-2022,2022,United States
7219,22929,Krausis,Active,2010.0,Thrash/Death Metal,Philosophy,2010-2022,2022,Colombia
7220,22930,Kraynium,Split-up,1998.0,Death Metal/Deathcore,Anti-humanity,1998-2000,2000,United Kingdom
7221,22932,Kreditor,Split-up,1990.0,Death/Black Metal,Evil,1990-2001,2001,Brazil
7222,22933,Kreeper,Split-up,2001.0,Metalcore with Death Metal influences,Inner Struggles,2001-2008,2008,United Kingdom
7223,22942,Krigere Wolf,Active,2009.0,Black/Death Metal,Sacrifices,2009-2022,2022,Italy
7224,22943,Krimh,Active,2004.0,Death Metal/Djent,Instrumental,2004-2022,2022,Austria
7225,22945,Krisis,Active,2005.0,Death Metal/Grindcore,Death,2005-2022,2022,Honduras
7226,22949,Kronik,Split-up,1998.0,Death/Thrash Metal,War,1998-2002,2002,Italy
7227,22950,Kronosfear,Active,2002.0,Black/Death Metal,Violence,2002-2022,2022,Canada
7228,22953,Krow,Active,2006.0,Thrash/Death Metal,War,2006-2022,2022,Brazil
7229,22955,Krueger,Active,1987.0,Death/Thrash Metal,Death,1987-2022,2022,Brazil
7230,22957,Krull,Active,2012.0,Death/Thrash Metal,Holocaust,2012-2022,2022,Chile
7231,22963,Kryptik Embrace,Split-up,1995.0,Death Metal/Grindcore,War,1995-2001,2001,United States
7232,22964,Kryptophilia,Active,2011.0,Death Metal/Goregrind,Gore,2011-2022,2022,Spain
7233,22968,Kulto Maldito,Active,2002.0,Death/Black Metal,Satanism,2002-2022,2022,Bolivia
7234,22969,Kultur,Active,2004.0,Thrash/Death Metal,Anger,2004-2022,2022,United States
7235,22970,Kundal,Active,2003.0,Death Metal/Deathcore,Social Protest,2003-2022,2022,Brazil
7236,22971,Kunt Destroyer,Active,2004.0,Death Metal/Goregrind,Death,2004-2022,2022,United States
7237,22974,Kuolemanlaakso,Active,2010.0,Death/Doom Metal,Poetry of Eino Leino,2010-2022,2022,Finland
7238,22976,Kutabare,Split-up,2000.0,Death Metal/Grindcore,Gore,2000-2006,2006,Australia
7239,22981,Kymera,Active,2006.0,Thrash/Death Metal,Social Issues,2006-2022,2022,Croatia
7240,22984,L.S.D.,Split-up,1990.0,Death/Thrash Metal,Social,1990-1993,1993,Moldova
7241,22987,La Brigada,Active,2002.0,Death Metal/Grindcore,Anti-Communism,2002-2022,2022,Chile
7242,22988,La Hija del Carroñero,Active,2015.0,Death Metal/Crust,Horror,2015-2022,2022,Spain
7243,22990,La Quina,Active,2016.0,Death Metal/Grindcore,Death,2016-2022,2022,Spain
7244,22995,Labore Lunae,Active,2002.0,Death/Doom Metal,Occultism,2002-2022,2022,Brazil
7245,22997,Lacerate,Active,1992.0,Grindcore/Death Metal,Politics,1992-2022,2022,Costa Rica
7246,22998,Lacerated,Active,2003.0,Thrash/Death Metal,War,2003-2022,2022,United States
7247,22999,Lacerated Entrails,Active,2005.0,Brutal Death Metal| Goregrind,Gore,2005-2022,2022,United States
7248,23001,Laceration,On hold,2006.0,Death/Thrash Metal,Reality,2006-2022,2022,United States
7249,23003,Lachrimatory,Active,1999.0,Doom/Death Metal,Depression,1999-2022,2022,Brazil
7250,23011,Lakupaavi,On hold,2005.0,Death Metal/Grindcore,Humour,2005-2022,2022,Finland
7251,23017,Lamida Vaginal,Active,2008.0,Goregrind/Death Metal,Porno,2008-2022,2022,Uruguay
7252,23019,Land of Hate,Active,2006.0,Thrash/Death Metal,Hatred,2006-2022,2022,Italy
7253,23024,Lantern,Active,2007.0,Black/Death Metal,Hell,2007-2022,2022,Finland
7254,23025,LaSanche,Active,2010.0,Black/Death Metal,Left hand path occultism,2010-2022,2022,United States
7255,23028,Last Battle,Active,2006.0,Black/Death Metal,Christianity,2006-2022,2022,Ukraine
7256,23032,Last Harmony,Active,1998.0,Doom/Death Metal,Death,1998-2022,2022,Czech Republic
7257,23036,Last Prototype,Active,2009.0,Progressive/Death Metal,Introspection,2009-2022,2022,Italy
7258,23038,Last Rites,Active,1997.0,Thrash/Death Metal,Literature,1997-2022,2022,Italy
7259,23043,Lastenia,Active,2011.0,Black/Death Metal,Anti-religion,2011-2022,2022,Spain
7260,23056,Lead Farmer,Active,2008.0,Death Metal/Grindcore,Anger,2008-2022,2022,United States
7261,23061,Led by Serpents,Active,2010.0,Black/Death Metal,Occult,2010-2022,2022,United States
7262,23078,Legion of Hades,Active,2004.0,Thrash/Death Metal,Gore,2004-2022,2022,Greece
7263,23079,Legion of Hate,Split-up,1994.0,Death/Black Metal,Evilness,1994-2008,2008,Brazil
7264,23084,Legions,Active,2010.0,Death Metal/Hardcore,Hate,2010-2022,2022,United States
7265,23086,Legions Descend,Active,1998.0,Death/Thrash Metal,War,1998-2022,2022,Austria
7266,23098,Leprosy,Active,1990.0,Death/Thrash Metal,Indians,1990-2022,2022,Mexico
7267,23100,Leprosy Bitch,Active,2010.0,Death Metal/Goregrind,Horror,2010-2022,2022,Peru
7268,23108,Les Sans Dessein,Split-up,1989.0,Grindcore/Death Metal,Atheism,1989-2007,2007,Canada
7269,23111,Let Them Burn,Active,2012.0,Death/Thrash Metal,Mythology,2012-2022,2022,Czech Republic
7270,23114,Lethal Dose of Hate,Active,2012.0,Thrash/Death Metal,Holocaust,2012-2022,2022,Spain
7271,23118,Lethal Virus,Active,2000.0,Thrash/Death Metal,War,2000-2022,2022,Brazil
7272,23122,Lethiferous,Active,2010.0,Black/Death Metal,Death,2010-2022,2022,Ireland
7273,23123,Letum,Active,2005.0,Black/Death Metal,Blasphemy,2005-2022,2022,United States
7274,23126,Leviathan,Split-up,1986.0,Death/Thrash Metal,Death,1986-1988,1988,United States
7275,23132,Liber Nihil,Active,2008.0,Black/Death Metal,Death,2008-2022,2022,Chile
7276,23134,Libertad o Muerte,Active,2013.0,Melodic Death Metal| Metalcore,Freedom,2013-2022,2022,Uruguay
7277,23137,Lich,Active,2012.0,Death/Black Metal,Cemetaries,2012-2022,2022,Italy
7278,23145,Light,Active,2010.0,Death/Doom Metal,Light,2010-2022,2022,Germany
7279,23146,Light Silent Death,Active,2005.0,Gothic/Death Metal,Decay of Society,2005-2022,2022,Italy
7280,23147,Lightcrusher,Active,2010.0,Death/Doom Metal,Nature,2010-2022,2022,United States
7281,23148,Lightning Swords of Death,Active,2003.0,Black/Death Metal,Evil,2003-2022,2022,United States
7282,23149,Lihhamon,Active,2013.0,Black/Death Metal,History,2013-2022,2022,Germany
7283,23151,Lilith's Mortuary,Active,2004.0,Death/Black Metal,Personal Struggles,2004-2022,2022,Mexico
7284,23152,Lilla Veneda,Active,2008.0,Death/Black Metal,Philosphy,2008-2022,2022,Poland
7285,23154,Limb for a Limb,Active,2007.0,Death Metal/Grindcore,Gore,2007-2022,2022,Hungary
7286,23156,Limbs,Active,2012.0,Death Metal/Grindcore,Death,2012-2022,2022,United States
7287,23165,Livarkahil,Split-up,2006.0,Death Metal/Deathcore,Hatred,2006-2013,2013,France
7288,23166,Live Burial,Active,2012.0,Death/Doom Metal,Death,2012-2022,2022,United Kingdom
7289,23175,Loathsome,Split-up,2010.0,Death/Thrash Metal,Horror,2010-2015,2015,United States
7290,23178,Lobster Apocalypse,Active,2008.0,Death Metal/Grindcore,Gibberish,2008-2022,2022,United States
7291,23179,Lock Up,Active,1998.0,Grindcore/Death Metal,Greed,1998-2022,2022,United Kingdom
7292,23184,Long Pig,Active,2006.0,Death Metal/Grindcore,Psychopathology,2006-2022,2022,Hungary
7293,23185,Longa Morte,Active,2011.0,Death/Doom Metal,Depression,2011-2022,2022,Belarus
7294,23186,Looking for an Answer,Active,1999.0,Grindcore/Death Metal,Animal Liberation,1999-2022,2022,Spain
7295,23189,Lord Devastador,Active,1997.0,Black/Death Metal,Devastation,1997-2022,2022,Ecuador
7296,23191,Lord Eurynome,Active,2011.0,Death/Black Metal,Satanism,2011-2022,2022,Turkey
7297,23192,Lord Gore,Split-up,1998.0,Death Metal/Grindcore,Gore,1998-2006,2006,United States
7298,23195,Lord Mortis,Split-up,1991.0,Death Metal/Grindcore,Gore,1991-1996,1996,Canada
7299,23197,Lord Offel,Split-up,1995.0,Black/Death Metal,Occult,1995-2000,2000,Israel
7300,23201,Loss,Active,2004.0,Death/Doom Metal,Depression,2004-2022,2022,United States
7301,23202,Loss of Control,Active,1995.0,Death Metal/Grindcore,Politics,1995-2022,2022,Philippines
7302,23206,Lost Among the Living,Active,2003.0,Death/Groove Metal,Life and Death,2003-2022,2022,United States
7303,23210,Lost in Darkness,Active,2004.0,Doom/Death Metal,Existence,2004-2022,2022,Colombia
7304,23224,Lucifer,Active,2006.0,Thrash/Death Metal,Social criticism,2006-2022,2022,Lithuania
7305,23230,Lugzburz,Active,2009.0,Black/Death Metal,Darkness,2009-2022,2022,Colombia
7306,23231,Luison,Active,2016.0,Black/Death Metal,Indiginous cultures,2016-2022,2022,Brazil
7307,23232,Lumbricosis,Split-up,1994.0,Death/Thrash Metal,Murder,1994-1995,1995,United States
7308,23234,Luna 6,Active,2008.0,Death/Thrash Metal,Lunacy,2008-2022,2022,Mexico
7309,23236,Lunafer,Active,2006.0,Black/Death Metal,Death,2006-2022,2022,Brazil
7310,23248,Lurid State,Active,2008.0,Death/Groove Metal,Violence,2008-2013,2013,United States
7311,23252,Lustmord,Split-up,2000.0,Death/Black Metal,Depression,2000-2014,2014,United States
7312,23254,Lvcifyre,Active,2007.0,Black/Death Metal,Chaos,2007-2022,2022,United Kingdom
7313,23259,Lycanthropy,Active,2007.0,Black/Death Metal,Anti-christianity,2007-2022,2022,Russia
7314,23265,Lyric Butcher,On hold,1992.0,Death/Doom Metal,Loneliness,1992-2022,2022,Brazil
7315,23281,Macabro,Active,2003.0,Death Metal/Grindcore,Streets,2003-2022,2022,Colombia
7316,23283,Macaroni,Active,1992.0,Death/Thrash Metal,Vietnam War,1992-2022,2022,Thailand
7317,23285,Machaco Clajo,Active,2009.0,Death Metal/Grindcore,Gore,2009-2022,2022,Guatemala
